CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_REDE;TP_CATEGORIA_ADMINISTRATIVA;IN_COMUNITARIA;IN_CONFESSIONAL;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;ANO_BASE
3;35;3550308;1;2;1;2;4;0;0;89379;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;70;15;0;0;85;65;0;0;20;0;0;0;0;0;0;0;19;18;7;9;25;6;1;24;4;23;0;0;34;66;50;16;0;0;0;13;12;6;8;19;7;1;20;4;18;0;0;24;5;4;1;0;0;0;0;0;2;1;1;1;0;2;1;0;0;0;2;85;0;66;0;5;0;2;1;0;0;49;0;0;0;0;49;0;0;47;2;41;0;0;0;0;41;0;0;38;3;5;0;0;0;0;5;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;4;0;63;3;0;5;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0.6588235294117647;2023
3;35;3550308;1;2;1;2;4;0;0;1420104;"""0115L12""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;19;6;0;0;25;23;1;0;1;0;0;0;0;0;0;0;6;6;3;3;5;1;1;5;0;3;1;0;16;37;28;9;0;0;0;6;8;6;7;6;2;2;12;1;6;1;0;17;3;3;0;0;0;0;0;0;1;2;0;0;0;1;0;2;0;0;0;25;0;37;0;3;0;0;0;0;0;20;0;0;0;0;20;1;0;17;2;18;0;0;0;0;18;1;0;14;3;2;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;1;0;35;2;0;3;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0.72;2023
3;35;3550308;1;2;1;2;4;0;0;1420105;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177;129;48;0;0;177;171;2;0;4;0;0;0;0;0;0;0;57;26;17;22;35;14;6;57;11;36;2;2;69;195;128;67;0;0;0;58;33;22;18;38;22;4;79;13;41;2;2;58;7;4;3;0;0;0;1;2;1;0;1;2;0;3;0;4;0;0;0;176;1;194;1;7;0;5;2;3;0;148;0;0;0;0;148;0;0;135;13;122;0;0;0;0;122;0;0;105;17;4;0;0;0;0;4;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165;12;0;172;23;0;7;0;0;0;0;0;0;0;0;0;0;18;3;16;0;0;0;0;0;0.7062146892655368;2023
3;35;3550308;1;2;1;2;4;0;0;1268545;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;24;4;0;0;28;25;3;0;0;0;0;0;0;0;0;0;8;6;4;3;5;2;0;11;5;11;1;0;0;77;57;20;0;0;0;14;8;12;8;19;15;1;30;10;20;3;0;14;14;11;3;0;0;0;1;1;2;2;4;4;0;6;2;4;1;0;1;28;0;76;1;13;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;7;7;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;2;0;74;3;0;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5357142857142856;2023
3;35;3550308;1;2;1;2;4;0;0;1132133;"""0115L12""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;16;5;0;0;21;17;2;0;2;0;0;0;0;0;0;0;6;2;2;5;1;5;0;8;3;10;0;0;0;32;26;6;0;0;0;7;4;3;4;8;5;1;16;3;13;0;0;0;2;2;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;21;0;30;2;2;0;4;1;1;0;2;0;0;0;0;2;2;0;0;0;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1;0;30;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8095238095238095;2023
3;35;3550308;1;2;1;2;4;0;0;100307;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;63;26;0;0;89;65;20;0;4;0;0;0;0;0;0;0;35;17;13;4;13;5;2;40;9;24;7;0;9;208;149;59;0;0;0;67;45;24;17;34;16;5;95;23;45;7;1;37;22;16;6;0;0;0;5;4;3;4;2;3;1;13;2;4;1;0;2;87;2;206;2;22;0;5;3;1;0;4;0;0;0;0;4;4;0;0;0;21;0;0;0;0;21;21;0;0;0;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;17;0;184;24;0;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.168539325842697;2023
3;35;3550308;1;2;1;2;4;0;0;1610942;"""0115L07""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;45;5;0;0;42;42;6;0;36;0;0;0;8;0;0;0;7;9;2;9;15;7;1;16;8;22;1;0;3;33;30;3;0;0;0;6;5;1;5;10;5;1;12;7;12;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;33;0;0;0;2;2;1;0;5;0;0;0;0;5;0;0;2;3;3;0;0;0;0;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0.48;2023
3;35;3550308;1;2;1;2;4;0;0;1214122;"""0115L12""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;50;10;0;0;38;38;7;0;31;0;0;0;22;0;0;0;8;8;11;10;14;8;1;31;4;17;0;0;8;86;59;27;0;0;0;15;14;13;12;22;9;1;47;11;23;0;0;5;12;5;7;0;0;0;1;4;0;1;6;0;0;7;1;4;0;0;0;59;1;83;3;12;0;1;1;1;0;2;0;0;0;0;2;1;0;1;0;10;0;0;0;0;10;2;0;3;5;4;0;0;0;0;4;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;4;0;76;10;0;10;2;0;0;0;0;0;0;0;0;0;11;6;10;0;0;0;0;0;0.6333333333333333;2023
3;35;3550308;1;2;1;2;4;0;0;103344;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;302;236;66;0;0;166;166;28;0;132;0;0;0;136;0;0;0;88;57;31;30;64;30;2;151;29;95;2;1;24;419;303;116;0;0;0;102;84;53;43;98;37;2;237;41;109;2;0;30;83;56;27;0;0;0;16;13;15;12;19;6;2;57;5;17;0;0;4;301;1;415;4;82;1;9;5;1;0;33;0;0;0;0;33;4;0;20;9;64;0;0;0;0;64;14;0;33;17;22;0;0;0;0;22;3;0;12;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;274;28;0;382;37;0;75;8;0;0;0;0;0;0;0;0;0;64;27;48;13;0;0;0;0;0.5927152317880795;2023
3;35;3550308;1;2;1;2;4;0;0;1468200;"""0115L17""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;13;5;0;0;15;15;5;0;10;0;0;0;3;0;0;0;7;5;1;0;4;0;1;9;2;2;5;0;0;24;15;9;0;0;0;6;7;3;1;4;3;0;13;3;4;4;0;0;2;2;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;18;0;24;0;2;0;1;0;1;0;2;0;0;0;0;2;0;0;2;0;4;0;0;0;0;4;0;0;3;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;3;0;19;5;0;2;0;0;0;0;0;0;0;0;0;0;4;1;3;0;0;0;0;0;0.8888888888888888;2023
3;35;3550308;1;2;1;2;4;0;0;1518042;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;54;16;0;0;47;30;17;0;0;0;0;0;23;0;0;0;18;11;11;9;14;5;2;27;13;8;0;1;21;109;76;33;0;0;0;28;19;20;14;19;5;4;43;15;14;1;0;36;7;5;2;0;0;0;0;1;4;0;2;0;0;3;0;3;0;0;1;69;1;106;3;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;108;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6714285714285715;2023
3;35;3550308;1;2;1;2;4;0;0;1162791;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;41;14;0;0;40;33;7;0;0;0;0;0;15;0;0;0;13;9;5;6;13;6;3;19;11;11;0;0;14;83;60;23;0;0;0;14;17;11;13;18;7;3;35;10;17;1;0;20;8;6;2;0;0;0;0;2;0;1;5;0;0;4;1;2;0;0;1;55;0;83;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;83;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8545454545454545;2023
3;35;3550308;1;2;1;2;4;0;0;1205437;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;34;18;0;0;48;29;5;0;14;0;0;0;4;0;0;0;8;11;13;3;8;9;0;38;3;6;1;0;4;100;61;39;0;0;0;15;23;15;14;22;9;2;65;7;21;2;0;5;13;7;6;0;0;0;2;1;2;3;2;3;0;10;0;1;0;0;2;52;0;100;0;13;0;4;1;3;0;1;0;0;0;0;1;1;0;0;0;7;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;12;0;77;23;0;10;3;0;0;0;0;0;0;0;0;0;10;1;10;0;0;0;0;0;1.1153846153846154;2023
3;35;3550308;1;2;1;2;5;0;0;1322945;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;293;241;52;0;0;150;0;28;0;122;0;0;0;143;0;0;0;57;46;44;50;70;25;1;131;33;111;3;1;14;602;461;141;0;0;0;98;94;94;96;152;62;6;282;63;224;6;1;26;134;107;27;0;0;0;11;18;26;21;38;18;2;72;11;44;2;0;5;293;0;602;0;134;0;3;1;3;1;7;0;0;0;0;7;5;0;2;0;21;0;0;0;0;21;15;0;6;0;6;0;0;0;0;6;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257;36;0;526;76;0;113;21;0;0;0;0;0;0;0;0;0;605;291;602;134;0;0;0;0;0.2627986348122867;2023
3;35;3550308;1;2;1;2;5;0;0;1330539;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;109;66;0;0;131;0;24;0;107;0;0;0;44;0;0;0;44;38;20;28;28;11;6;72;25;57;6;1;14;458;283;175;0;0;0;100;91;60;70;86;34;17;224;42;152;10;4;26;76;45;31;0;0;0;14;16;5;9;18;12;2;40;5;22;5;0;4;170;5;451;7;74;2;3;0;2;1;6;0;0;0;0;6;5;0;1;0;29;0;0;0;0;29;23;0;6;0;9;0;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;21;0;384;74;0;56;20;0;0;0;0;0;0;0;0;0;461;175;458;76;0;0;0;0;0.45714285714285713;2023
3;35;3550308;1;2;1;2;5;0;0;1452644;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;23;9;0;0;31;23;17;0;23;0;0;0;1;0;0;0;13;2;3;3;7;4;0;13;7;11;0;0;1;83;64;19;0;0;0;29;11;12;4;15;11;1;32;12;38;0;0;1;10;9;1;0;0;0;2;3;2;0;1;2;0;5;1;4;0;0;0;32;0;83;0;10;0;1;1;0;0;13;0;0;0;0;13;8;0;4;2;39;0;0;0;0;39;13;0;18;9;2;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;20;0;30;53;0;6;4;0;0;0;0;0;107;32;83;10;11;1;11;2;0;0;0;0;0.5625;2023
3;35;3550308;1;2;1;2;5;0;0;1357716;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;13;2;0;0;13;1;0;0;12;0;0;0;2;0;0;0;1;1;3;2;3;4;1;9;0;6;0;0;0;18;16;2;0;0;0;1;1;2;2;7;4;1;10;0;8;0;0;0;7;6;1;0;0;0;0;0;0;1;5;1;0;3;0;4;0;0;0;15;0;18;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2;0;16;2;0;6;1;0;0;0;0;0;0;0;0;0;31;15;18;7;0;0;0;0;0.4666666666666667;2023
3;35;3550308;1;2;1;2;5;1;1;1382646;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;11;5;0;0;16;15;1;0;0;0;0;0;0;0;0;0;5;2;3;2;2;2;0;10;3;2;1;0;0;36;23;13;0;0;0;6;7;5;5;7;6;0;24;6;5;1;0;0;9;7;2;0;0;0;1;2;0;1;2;3;0;5;2;2;0;0;0;15;1;35;1;9;0;0;0;0;0;7;0;0;0;0;7;1;0;7;0;10;0;0;0;0;10;1;0;10;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6;0;22;14;0;7;2;0;0;0;0;0;0;0;0;0;15;0;4;4;0;0;0;0;2.25;2023
3;35;3550308;1;2;2;2;4;0;0;1541487;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;2;0;0;11;10;1;0;0;0;0;0;0;0;0;0;6;1;1;1;2;0;0;5;0;1;0;0;5;22;14;8;0;0;0;6;4;2;3;3;2;2;10;0;5;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;22;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;20;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;1.3636363636363635;2023
3;35;3550308;1;2;2;2;4;0;0;1156620;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;19;8;0;0;20;20;1;0;19;0;0;0;7;0;0;0;4;3;2;5;7;5;1;12;4;10;0;0;1;46;33;13;0;0;0;7;6;5;9;14;5;0;27;5;12;0;0;2;8;5;3;0;0;0;1;0;1;1;3;2;0;6;1;1;0;0;0;27;0;46;0;8;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;6;0;0;0;0;6;3;0;2;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1;0;40;6;0;6;2;0;0;0;0;0;0;0;0;0;3;1;3;0;0;0;0;0;0.5185185185185185;2023
3;35;3550308;1;2;2;2;4;0;0;1576445;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;21;4;0;0;25;24;1;0;0;0;0;0;0;0;0;0;5;2;4;4;8;2;0;8;0;7;1;0;9;11;11;0;0;0;0;3;0;2;1;5;0;0;3;0;3;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;11;0;0;0;0;0;0;0;15;0;0;0;0;15;1;0;14;0;7;0;0;0;0;7;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;2;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.76;2023
3;35;3550308;1;2;2;2;4;0;0;1576446;"""0115L12""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;14;3;0;0;15;15;0;0;0;0;0;0;2;0;0;0;3;0;6;2;6;0;0;6;2;5;0;0;4;8;5;3;0;0;0;1;0;2;1;4;0;0;1;2;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;7;1;0;0;0;0;0;0;9;0;0;0;0;9;0;0;8;1;5;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;4;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6470588235294118;2023
3;35;3550308;1;2;2;2;4;0;0;1576447;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;59;18;0;0;77;76;1;0;0;0;0;0;0;0;0;0;17;19;7;10;22;2;0;19;9;13;1;0;35;42;29;13;0;0;0;9;11;3;6;11;2;0;8;4;10;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;1;41;1;0;0;1;1;1;0;69;0;0;0;0;69;1;0;67;1;38;0;0;0;0;38;1;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;9;0;39;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0.5194805194805194;2023
3;35;3550308;1;2;2;2;4;0;0;95397;"""0115L02""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;7;6;0;0;9;9;0;0;0;0;0;0;4;0;0;0;3;1;4;1;3;1;0;6;0;4;0;0;3;19;10;9;0;0;0;1;2;6;1;5;4;0;8;1;5;0;0;5;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;13;0;19;0;1;0;0;0;0;0;12;0;0;0;0;12;0;0;12;0;18;0;0;0;0;18;1;0;18;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;0;13;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.46153846153846156;2023
3;35;3550308;1;2;2;2;4;0;0;95400;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;71;36;0;0;48;48;0;0;0;0;0;0;59;0;0;0;15;32;14;17;23;4;2;61;11;18;2;1;14;117;73;44;0;0;0;16;33;19;13;26;7;3;71;11;23;0;0;12;7;4;3;0;0;0;1;1;1;0;2;2;0;6;0;0;0;0;1;106;1;115;2;7;0;0;0;0;0;101;0;0;0;0;101;0;0;101;0;108;0;0;0;0;108;3;0;106;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;51;0;61;56;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3177570093457944;2023
3;35;3550308;1;2;2;2;4;0;0;1516442;"""0115L18""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;10;5;0;0;14;14;0;0;0;0;0;0;1;0;0;0;2;3;4;2;3;0;1;5;2;5;0;0;3;18;11;7;0;0;0;6;4;3;2;2;1;0;6;2;7;0;0;3;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;15;0;18;0;1;0;0;0;0;0;14;0;0;0;0;14;0;0;14;0;18;0;0;0;0;18;0;0;18;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4;0;12;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5333333333333333;2023
3;35;3550308;1;2;2;2;4;0;0;1299258;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;21;5;0;0;7;7;0;0;0;0;0;0;19;0;0;0;0;3;5;6;9;2;1;13;2;7;0;0;4;42;32;10;0;0;0;1;4;9;7;14;6;1;20;3;15;0;0;4;10;9;1;0;0;0;0;1;0;1;5;3;0;4;0;6;0;0;0;26;0;42;0;10;0;0;0;0;0;25;0;0;0;0;25;0;0;25;0;39;0;0;0;0;39;1;0;38;0;8;0;0;0;0;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;10;0;32;10;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;2023
3;35;3550308;1;2;2;2;4;0;0;1466679;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;55;32;0;0;66;42;19;0;5;0;0;0;21;0;0;0;36;19;8;4;11;6;3;24;4;8;0;1;50;164;115;49;0;0;0;49;35;26;11;29;12;2;32;6;13;0;1;112;23;12;11;0;0;0;5;3;4;2;5;4;0;7;1;0;0;0;15;87;0;164;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;2;0;162;2;0;23;0;0;0;0;0;0;0;0;0;0;261;87;164;23;0;0;0;0;0.9885057471264368;2023
