CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_CATEGORIA_ADMINISTRATIVA;TP_REDE;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;FEAT_RATIO_CANDIDATO_VAGA;FEAT_TAXA_OCUPACAO_VAGAS;FEAT_PCT_ING_FEM;FEAT_IDADE_MEDIA_ING;FEAT_PCT_ING_JOVEM;FEAT_PCT_ING_IDOSO;FEAT_PCT_ING_PRETA_PARDA;FEAT_PCT_ING_BRANCA;FEAT_INDICE_DIVERSIDADE;FEAT_PCT_ING_DEFICIENTE;FEAT_PCT_ING_RESERVA_SOCIAL;FEAT_PCT_ING_FINANC;FEAT_PCT_ING_COM_FIES;FEAT_PCT_ING_PROUNI;FEAT_PCT_VG_EAD;FEAT_PCT_VG_NOTURNO;FEAT_DOMINANCIA_MODALIDADE;FEAT_REGIAO_NORTE_NORDESTE;FEAT_PUBLICA;ANO_BASE
3;31;3118007;0;1;4;1;1;1454387;"""0115L15""";01;011;0115;2;1;1;1;1;39;0;39;0;30;0;9;0;89;0;89;0;88;0;1;0;31;24;7;0;31;30;30;30;0;0;0;0;0;1;0;0;0;16;4;3;0;6;2;0;11;5;13;0;0;2;81;65;16;0;81;0;44;14;11;3;7;2;0;30;15;34;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;14;0;9;0;0;0;0;0;0;0;29;2;0;75;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5161290322580645;2.282051282051282;0.7948717948717948;0.7741935483870968;29.677419354838708;0.5161290322580645;0.06451612903225806;0.5806451612903226;0.3548387096774194;0.6722164412070759;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NOTURNO;0;1;2022
3;31;3118601;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;10;5;0;0;15;15;0;0;0;0;0;0;0;0;0;0;5;5;0;1;4;0;0;2;4;3;0;0;6;15;9;6;0;0;0;3;3;3;3;3;0;0;2;3;6;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;15;0;0;0;0;0;0;0;9;0;0;0;0;9;0;0;8;1;6;0;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0.0;0.0;0.6666666666666666;30.466666666666665;0.3333333333333333;0.0;0.4666666666666667;0.13333333333333333;0.8711111111111112;0.0;0.0;0.6;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;31;3118601;0;2;2;4;2;95400;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;8;5;0;0;8;8;0;0;0;0;0;0;5;0;0;0;8;1;3;0;1;0;0;1;4;4;0;0;4;19;13;6;0;0;0;5;4;3;1;5;1;0;2;3;6;0;0;8;4;2;2;0;0;0;0;2;0;1;0;1;0;1;0;1;0;0;2;13;0;19;0;4;0;0;0;0;0;13;0;0;0;0;13;3;0;13;0;19;0;0;0;0;19;3;0;18;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;0;11;8;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3076923076923077;0.0;0.0;0.6153846153846154;25.846153846153847;0.6153846153846154;0.0;0.6153846153846154;0.07692307692307693;0.8047337278106509;0.0;0.0;1.0;0.0;0.23076923076923078;0.0;0.0;DIURNO;0;0;2022
3;31;3121605;0;1;1;1;1;1178747;"""0115L12""";01;011;0115;2;1;1;1;1;25;0;25;0;0;0;25;0;23;0;23;0;0;0;23;0;21;13;8;0;21;0;0;0;0;0;0;0;0;21;0;0;0;8;8;3;1;0;1;0;3;8;8;2;0;0;35;22;13;0;35;0;20;11;1;3;0;0;0;5;10;17;2;0;1;2;1;1;0;2;0;0;2;0;0;0;0;0;0;0;2;0;0;0;21;0;35;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;9;9;8;0;4;0;0;0;0;0;0;0;19;2;0;32;3;0;2;0;0;0;0;0;0;13;0;13;0;10;0;10;0;0;0;0;0;0.5238095238095238;0.92;0.84;0.6190476190476191;27.238095238095237;0.38095238095238093;0.047619047619047616;0.7619047619047619;0.14285714285714285;0.6802721088435375;0.0;1.0;0.0;0.0;0.0;0.0;1.0;NOTURNO;0;1;2022
3;31;3122306;0;1;1;2;1;64026;"""0115L15""";01;011;0115;2;1;1;1;1;40;0;40;0;40;0;0;0;70;0;70;0;70;0;0;0;31;19;12;0;31;31;20;11;0;0;0;0;0;0;0;0;0;15;3;4;2;6;0;1;18;1;12;0;0;0;140;90;50;0;140;0;69;26;24;8;9;3;1;52;15;72;1;0;0;23;10;13;0;23;0;8;5;8;1;1;0;0;5;2;15;1;0;0;30;1;139;1;23;0;6;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;10;6;4;4;0;1;0;0;1;0;0;27;4;0;131;9;0;22;1;0;0;0;0;0;7;0;7;0;10;0;10;0;0;0;0;0;0.0967741935483871;1.75;0.775;0.6129032258064516;30.096774193548388;0.4838709677419355;0.03225806451612903;0.41935483870967744;0.5806451612903226;0.5119667013527576;0.03225806451612903;0.0;0.0;0.0;0.0;0.0;1.0;NOTURNO;0;1;2022
3;31;3122306;0;2;1;4;2;89379;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;10;3;0;0;11;5;0;0;6;0;0;0;2;0;0;0;2;3;1;3;4;0;0;6;0;3;0;0;4;8;8;0;0;0;0;1;1;1;1;3;1;0;3;1;1;0;0;3;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;13;0;8;0;1;0;0;0;0;0;8;0;0;0;0;8;0;0;8;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9230769230769231;0.0;0.0;0.7692307692307693;34.30769230769231;0.15384615384615385;0.0;0.23076923076923078;0.46153846153846156;0.7337278106508875;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;31;3127701;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;10;5;0;0;14;13;0;0;1;0;0;0;1;0;0;0;6;3;1;1;3;1;0;4;3;3;0;0;5;33;26;7;0;0;0;13;8;2;5;4;1;0;5;5;18;0;0;5;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;15;0;33;0;1;0;0;0;0;0;11;0;0;0;0;11;0;0;9;2;20;0;0;0;0;20;0;0;17;3;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2;0;29;4;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0.8666666666666667;0.0;0.0;0.6666666666666666;31.066666666666666;0.4;0.06666666666666667;0.4;0.26666666666666666;0.8488888888888888;0.0;0.0;0.7333333333333333;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;31;3129806;0;1;1;2;1;103600;"""0115L15""";01;011;0115;2;1;1;1;1;139;0;139;0;80;0;59;0;157;0;157;0;114;0;43;0;83;58;25;0;83;83;73;10;0;0;0;0;0;0;0;0;0;35;14;7;9;8;8;2;0;2;77;0;0;4;285;195;90;0;285;0;101;74;25;33;31;18;3;21;13;244;3;0;4;18;14;4;0;18;0;4;8;0;3;2;1;0;4;2;12;0;0;0;83;0;285;0;18;0;9;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;6;0;2;8;0;0;0;0;0;0;0;83;0;0;282;3;0;18;0;0;0;0;0;0;28;5;28;5;23;2;23;0;0;0;0;0;0.13253012048192772;1.129496402877698;0.5971223021582733;0.6987951807228916;31.325301204819276;0.42168674698795183;0.12048192771084337;0.9518072289156626;0.0;0.1387719552910437;0.03614457831325301;0.0;0.0;0.0;0.0;0.0;1.0;NOTURNO;0;1;2022
3;31;3131307;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;11;2;0;0;12;10;0;0;2;0;0;0;1;0;0;0;8;2;1;0;2;0;0;2;1;2;0;0;8;25;22;3;0;0;0;8;5;3;4;4;1;0;11;1;7;1;0;5;3;2;1;0;0;0;0;2;0;0;1;0;0;1;1;1;0;0;0;13;0;25;0;3;0;0;0;0;0;9;0;0;0;0;9;0;0;8;1;16;0;0;0;0;16;0;0;11;5;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;23;2;0;3;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0;0;0;0;0.9230769230769231;0.0;0.0;0.8461538461538461;26.46153846153846;0.6153846153846154;0.0;0.23076923076923078;0.15384615384615385;0.9467455621301775;0.0;0.0;0.6923076923076923;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;31;3131307;0;2;2;4;2;1375276;"""0115L07""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;13;1;0;0;8;8;0;0;0;0;0;0;6;0;0;0;0;0;3;0;6;5;0;5;2;5;0;0;2;33;28;5;0;0;0;0;4;4;5;13;7;0;15;6;8;1;0;3;14;13;1;0;0;0;0;1;1;2;6;4;0;6;4;3;0;0;1;14;0;33;0;14;0;5;1;4;1;12;0;0;0;0;12;0;0;12;0;26;0;0;0;0;26;0;0;26;0;11;0;0;0;0;11;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10;0;6;27;0;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7142857142857143;0.0;0.0;0.9285714285714286;45.785714285714285;0.0;0.35714285714285715;0.5;0.35714285714285715;0.7244897959183674;0.07142857142857142;0.0;0.8571428571428571;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;31;3131307;0;2;3;4;2;1472538;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;14;6;0;0;20;20;0;0;0;0;0;0;0;0;0;0;4;5;5;4;1;0;1;0;3;5;0;0;12;12;9;3;0;0;0;4;3;3;2;0;0;0;0;2;1;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.7;31.85;0.2;0.05;0.4;0.0;0.915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;31;3131307;0;2;3;4;2;1471680;"""0115L07""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;65;19;0;0;84;84;0;0;0;0;0;0;0;0;0;0;22;15;9;12;21;4;1;20;2;12;0;1;49;52;39;13;0;0;0;12;8;7;7;15;3;0;5;2;7;0;1;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;52;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;6;0;49;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.7738095238095238;33.67857142857143;0.2619047619047619;0.05952380952380952;0.16666666666666666;0.23809523809523808;0.9221938775510204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;31;3131703;0;2;1;4;2;1205437;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;13;1;0;0;13;12;0;0;1;0;0;0;1;0;0;0;6;2;3;1;2;0;0;5;1;7;1;0;0;16;13;3;0;0;0;4;5;2;1;3;1;0;5;1;7;2;1;0;2;1;1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;14;0;16;0;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;0;13;3;0;1;1;0;0;0;0;0;14;6;13;1;25;14;16;2;0;0;0;0;0.6428571428571429;0.0;0.0;0.9285714285714286;28.785714285714285;0.42857142857142855;0.0;0.5714285714285714;0.35714285714285715;0.6122448979591837;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;31;3135209;0;1;1;2;1;69628;"""0115L13""";01;011;0115;2;1;1;1;1;39;0;39;0;35;0;4;0;437;0;437;0;433;0;4;0;12;11;1;0;12;12;12;12;0;0;0;0;0;0;0;0;0;7;3;1;1;0;0;0;2;1;7;1;1;0;93;81;12;0;93;0;42;31;11;5;2;1;1;8;18;61;1;1;4;10;8;2;0;10;0;2;5;2;1;0;0;0;0;4;3;0;0;3;12;0;93;0;10;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;25;17;13;1;24;0;2;0;2;0;2;0;11;1;0;65;28;0;4;6;0;0;0;0;0;3;0;3;0;25;0;25;2;0;0;0;0;2.1666666666666665;11.205128205128204;0.3076923076923077;0.9166666666666666;24.75;0.5833333333333334;0.0;0.6666666666666666;0.16666666666666666;0.6111111111111112;0.0;2.0;0.0;0.0;0.0;0.0;1.0;NOTURNO;0;1;2022
3;31;3135209;0;2;2;4;2;1375276;"""0115L07""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;2;0;0;12;11;1;0;0;0;0;0;0;0;0;0;0;2;2;3;4;1;0;1;0;3;0;1;7;15;13;2;0;0;0;1;3;2;3;5;1;0;3;0;4;0;1;7;2;2;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;12;0;15;0;2;0;0;0;0;0;8;0;0;0;0;8;0;0;8;0;11;0;0;0;0;11;0;0;11;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;10;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4166666666666667;0.0;0.0;0.8333333333333334;38.666666666666664;0.0;0.08333333333333333;0.25;0.08333333333333333;0.9236111111111112;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;31;3136702;0;1;1;1;1;1268983;"""0115L07""";01;011;0115;2;1;1;1;1;60;0;60;0;30;0;27;3;154;0;154;0;116;0;38;0;33;25;8;0;33;19;0;18;1;0;0;0;0;14;0;0;0;13;2;6;4;3;4;1;22;4;6;0;0;1;113;89;24;0;113;0;34;15;23;12;18;9;2;57;20;33;0;0;3;10;8;2;0;10;0;2;3;2;1;2;0;0;5;1;4;0;0;0;33;0;113;0;10;0;13;0;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;4;0;2;0;49;44;31;10;27;0;7;6;2;2;5;0;8;25;0;49;64;0;6;4;0;0;0;0;0;34;1;30;3;26;1;26;6;0;0;0;0;1.0909090909090908;2.566666666666667;0.55;0.7575757575757576;32.93939393939394;0.3939393939393939;0.15151515151515152;0.30303030303030304;0.6666666666666666;0.5078053259871442;0.0;1.3333333333333333;0.0;0.0;0.0;0.0;1.0;NOTURNO;0;1;2022
3;31;3136702;0;2;1;4;2;1258526;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;0;9;9;0;0;9;0;0;0;2;0;0;0;3;1;0;0;7;0;0;2;2;6;0;0;1;11;10;1;0;0;0;3;1;3;0;4;0;0;4;2;4;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;11;0;11;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;9;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0.5454545454545454;0.0;0.0;1.0;36.81818181818182;0.2727272727272727;0.0;0.7272727272727273;0.18181818181818182;0.6363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;31;3136702;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;14;6;0;0;18;17;0;0;1;0;0;0;2;0;0;0;6;5;2;1;4;2;0;9;1;2;0;0;8;24;19;5;0;0;0;5;8;3;3;3;2;0;11;2;3;1;0;7;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;20;0;24;0;1;0;0;0;0;0;14;0;0;0;0;14;0;0;14;0;13;0;0;0;0;13;0;0;13;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;3;0;21;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0.0;0.0;0.7;32.6;0.3;0.1;0.15;0.45;0.7849999999999999;0.0;0.0;0.7;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;31;3136702;0;2;2;4;2;1375276;"""0115L07""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10;1;0;0;9;9;0;0;0;0;0;0;2;0;0;0;2;0;1;2;2;4;0;5;2;0;1;0;3;18;14;4;0;0;0;3;2;2;2;3;6;0;7;4;3;1;0;3;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;11;0;18;0;1;0;1;1;1;0;10;0;0;0;0;10;0;0;10;0;16;0;0;0;0;16;1;0;16;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;10;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2727272727272727;0.0;0.0;0.9090909090909091;41.63636363636363;0.18181818181818182;0.36363636363636365;0.18181818181818182;0.45454545454545453;0.7520661157024794;0.09090909090909091;0.0;0.9090909090909091;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;31;3136702;0;2;2;4;2;1379284;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;16;5;0;0;12;12;0;0;0;0;0;0;9;0;0;0;8;5;2;4;2;0;0;7;1;4;0;0;9;30;21;9;0;0;0;7;9;5;3;5;1;0;10;2;7;0;1;10;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;21;0;30;0;1;0;0;0;0;0;20;0;0;0;0;20;0;0;20;0;30;0;0;0;0;30;0;0;30;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;16;0;13;17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.42857142857142855;0.0;0.0;0.7619047619047619;28.80952380952381;0.38095238095238093;0.0;0.23809523809523808;0.3333333333333333;0.8503401360544218;0.0;0.0;0.9523809523809523;0.0;0.0;0.0;0.0;DIURNO;0;0;2022
3;31;3138203;0;1;1;1;1;1120591;"""0115L15""";01;011;0115;2;1;1;1;1;100;0;100;0;100;0;0;0;384;0;384;0;384;0;0;0;65;48;17;0;65;65;0;59;6;0;0;0;0;0;0;0;0;52;7;1;1;1;0;3;20;11;16;0;0;18;279;201;78;0;279;0;204;47;16;5;5;0;2;106;36;76;1;2;58;21;13;8;0;21;0;9;6;4;0;2;0;0;8;3;7;0;0;3;65;0;279;0;21;0;7;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;26;14;1;13;0;23;23;14;1;12;0;0;0;0;0;0;0;61;4;0;277;2;0;21;0;0;0;0;0;0;436;65;279;21;60;0;57;2;1;0;1;0;0.4153846153846154;3.84;0.65;0.7384615384615385;24.46153846153846;0.8;0.046153846153846156;0.4153846153846154;0.3076923076923077;0.816094674556213;0.03076923076923077;1.5384615384615385;0.0;0.0;0.0;0.0;1.0;NOTURNO;0;1;2022
